    -1,      0
    -2,      0
   -24,    -60
   -48,    -39
   -49,     -6
   -41,     12
   -10,     28
    19,     26
    38,      8
    46,    -18
    36,    -48
     4,    -69
   -24,    -60
   -46,    -43
   -54,     -9
   -45,     16
   -17,     32
     8,     36
    36,     15
    47,    -14
    34,    -44
     9,    -54
   -21,    -60
   -44,    -47
   -58,    -23
   -51,      7
   -34,     35
    -2,     38
    20,     28
    43,      4
    36,    -21
    26,    -51
    -2,    -56
   -33,    -57
   -50,    -35
   -57,     -8
   -48,     23
   -27,     44
     3,     39
    27,     27
    40,      2
    37,    -23
    18,    -49
    -9,    -54
   -38,    -49
   -54,    -30
   -61,      1
   -42,     24
   -27,     39
     5,     42
    28,     31
    46,      4
    32,    -23
    13,    -44
   -12,    -55
   -35,    -48
   -56,    -20
   -60,     -3
   -48,     24
   -29,     39
    -4,     41
    20,     29
    41,     11
    40,    -22
    25,    -46
     0,    -57
   -30,    -52
   -41,    -27
   -62,    -13
   -55,     18
   -37,     39
   -15,     43
    13,     34
    28,     25
    38,     -6
    27,    -28
    16,    -46
   -10,    -58
   -38,    -52
   -51,    -26
   -58,     -8
   -55,     18
   -39,     37
    -7,     44
    19,     35
    33,     22
    40,    -11
    29,    -35
    20,    -52
   -18,    -59
   -35,    -50
   -57,    -37
   -64,     -4
   -52,     21
   -37,     32
    -9,     39
    17,     30
    31,     20
    41,      0
    36,    -29
    25,    -52
    -6,    -60
   -25,    -56
   -48,    -42
   -57,    -23
   -58,      2
   -40,     27
   -22,     36
     3,     41
    27,     29
    38,      9
    48,    -11
    35,    -34
    14,    -52
   -12,    -56
   -28,    -51
   -49,    -35
   -59,    -19
   -50,     10
   -37,     26
   -14,     46
     7,     44
    29,     32
    43,     11
    47,    -16
    39,    -31
    17,    -51
    -1,    -54
   -22,    -51
   -41,    -34
   -49,    -14
   -53,      7
   -39,     31
   -22,     41
     1,     44
    22,     41
    37,     26
    50,      5
    48,    -17
    31,    -41
    15,    -48
    -9,    -44
   -32,    -40
   -44,    -24
   -46,      0
   -48,     18
   -36,     43
   -15,     54
     8,     55
    24,     46
    48,     28
    50,     11
    53,    -11
    33,    -29
    25,    -35
    -4,    -41
   -20,    -38
   -36,    -25
