   -11,     11
   -12,     11
   -14,      8
   -14,      6
   -15,      4
   -16,      2
   -17,      2
   -16,     -1
   -15,     -3
   -14,     -5
   -15,     -7
   -14,     -8
   -13,    -10
   -11,    -12
   -10,    -13
    -8,    -13
    -7,    -14
    -6,    -14
    -4,    -15
    -1,    -14
     0,    -15
     1,    -15
     2,    -14
     5,    -16
     7,    -15
     9,    -13
    11,    -12
    12,    -11
    13,    -10
    13,     -9
    14,     -7
    15,     -5
    16,     -3
    16,      0
    16,      1
    15,      3
    15,      5
    14,      7
    12,      8
    12,     10
    11,     10
    10,     11
     9,     13
     7,     14
     6,     16
     5,     17
     2,     16
    -1,     17
    -2,     17
    -3,     15
    -6,     14
    -7,     14
    -8,     14
    -9,     12
   -11,     10
   -13,      9
   -15,      9
   -16,      7
   -15,      4
   -16,      2
   -16,      0
   -15,     -2
   -15,     -3
   -15,     -5
   -15,     -6
   -14,     -7
   -12,    -10
   -11,    -12
   -11,    -12
    -8,    -13
    -5,    -14
    -4,    -14
    -3,    -14
    -1,    -15
     0,    -14
     2,    -13
     4,    -14
     6,    -14
     7,    -13
     9,    -13
    11,    -12
    12,     -9
    13,     -8
    14,     -8
    14,     -6
    15,     -3
    16,     -1
    16,      0
    16,      2
    15,      4
    15,      6
    14,      7
    12,      9
    12,     10
    12,     10
    10,     13
     7,     15
     7,     15
     5,     14
     3,     15
     0,     16
    -1,     15
    -3,     15
    -6,     15
    -8,     14
   -10,     14
   -10,     13
   -12,     11
   -13,      9
   -14,      8
   -14,      6
   -15,      3
   -15,      1
   -15,      1
   -17,     -1
   -17,     -3
   -16,     -6
   -15,     -7
   -14,     -9
   -13,    -11
   -11,    -11
    -9,    -12
    -7,    -13
    -7,    -14
    -5,    -15
    -3,    -14
    -1,    -14
     2,    -15
     2,    -16
     4,    -17
     6,    -15
     6,    -13
     8,    -12
     9,    -12
    11,    -10
    12,     -9
    13,     -8
    15,     -5
    16,     -4
    16,     -3
    15,     -1
    14,      1
    14,      4
    14,      5
    14,      6
    15,      9
    12,     10
    11,     11
     9,     12
     7,     13
     6,     14
     4,     15
     4,     16
     3,     15
     0,     14
    -3,     14
    -2,     15
    -4,     14
    -8,     13
   -11,     11
   -10,     10
   -12,     10
   -14,      9
   -14,      7
   -13,      5
   -15,      4
   -15,      3
   -16,     -2
   -16,     -2
   -15,     -4
   -16,     -6
   -16,     -8
   -15,    -11
   -13,    -12
   -12,    -12
    -9,    -13
    -8,    -13
    -7,    -14
    -3,    -15
     0,    -15
     1,    -16
     3,    -17
     4,    -16
     5,    -16
     8,    -15
     9,    -13
    10,    -11
    13,    -10
    13,    -10
    13,     -8
    14,     -5
    14,     -3
    14,     -2
    16,      0
    17,      0
    15,      3
    16,      6
    15,      8
    15,      8
    13,      9
    10,     10
     9,     11
     7,     12
     6,     14
     6,     16
     4,     17
     1,     17
    -1,     17
    -3,     16
    -3,     16
    -6,     14
    -8,     14
   -10,     13
   -12,     14
   -12,     12
   -13,      9
   -14,      8
   -14,      5
   -15,      3
   -16,      2
   -16,     -1
   -16,     -3
   -15,     -2
   -15,     -4
   -14,     -5
   -13,     -6
   -12,     -8
   -11,    -11
    -9,    -12
    -7,    -13
    -7,    -14
    -6,    -16
    -3,    -16
    -2,    -14
     1,    -15
     3,    -15
     5,    -15
     6,    -15
     7,    -14
     9,    -12
    10,    -12
    10,    -10
    12,     -7
    14,     -6
    13,     -5
    14,     -4
    14,     -2
    16,     -1
    18,      0
    18,      3
    16,      4
    15,      7
    13,      9
    10,     11
    11,     12
    10,     13
     9,     13
     7,     13
     6,     14
     3,     15
     1,     14
     1,     13
    -2,     14
    -6,     14
    -5,     12
    -7,     10
   -10,     11
   -11,     12
   -12,      9
   -15,      6
   -15,      6
   -16,      6
   -16,      4
   -15,      0
   -15,      0
   -15,     -1
   -14,     -6
   -14,     -6
   -13,     -8
   -11,    -10
   -11,    -10
   -10,    -11
    -8,    -12
    -5,    -13
    -3,    -14
    -1,    -14
     1,    -16
     3,    -15
     4,    -14
     6,    -13
     6,    -13
     6,    -13
     9,    -12
    12,    -12
    14,    -11
    14,    -10
    13,     -8
    16,     -5
    16,     -4
    16,     -2
    15,      1
    15,      3
    16,      6
    17,      6
    15,      5
    14,      6
    12,     10
    11,     11
     9,     12
     8,     13
     7,     13
     5,     14
     3,     15
     2,     16
    -1,     16
    -3,     16
    -4,     15
    -6,     14
    -8,     10
   -11,     10
   -11,     11
   -11,     10
   -11,      9
   -12,      6
   -13,      5
   -13,      3
   -14,      2
   -15,      0
   -14,     -3
   -12,     -4
   -12,     -7
   -12,    -10
   -13,     -9
   -15,    -11
   -12,    -11
    -9,    -13
    -5,    -14
    -5,    -14
    -3,    -16
    -1,    -18
    -1,    -16
     1,    -14
     3,    -13
     4,    -14
     7,    -16
     8,    -15
     9,    -14
    11,    -11
    13,    -10
    15,     -9
    17,     -7
    16,     -5
    16,     -3
    16,     -3
    16,     -2
    16,      0
    15,      5
    15,      5
    15,      8
    13,      9
    12,     12
     9,     13
     6,     12
     6,     11
     6,     12
     2,     15
     0,     18
    -2,     17
    -2,     18
    -3,     17
    -4,     16
    -6,     14
    -9,     13
    -9,     13
   -10,     11
   -10,      7
   -12,      4
   -13,      4
   -15,      4
   -15,      2
   -18,      1
   -17,     -2
   -16,     -2
   -14,     -4
   -14,     -7
   -12,     -8
   -11,    -12
   -10,    -11
    -8,    -13
    -6,    -15
    -4,    -15
    -5,    -18
    -4,    -17
    -3,    -17
     0,    -18
     4,    -15
     6,    -15
     8,    -13
    11,    -13
    11,    -14
    12,    -13
    12,    -12
    12,     -9
    12,     -7
    15,     -7
    17,     -5
    14,     -1
    15,      2
    17,      4
    16,      5
    15,      8
    13,      9
    12,      9
    12,      9
    11,     10
    10,     13
     7,     14
     5,     15
     4,     15
     3,     15
     0,     16
    -3,     17
    -5,     16
    -5,     16
    -7,     15
    -9,     14
   -11,     13
   -11,     12
   -12,      8
   -13,      7
   -15,      5
   -17,      4
   -17,      2
   -18,      1
   -17,     -1
   -17,     -3
   -16,     -5
   -15,     -5
   -13,     -7
   -11,     -9
   -10,    -10
    -9,    -11
    -7,    -13
    -7,    -14
    -6,    -16
    -3,    -15
    -1,    -15
     1,    -15
     1,    -14
     3,    -14
     5,    -14
     7,    -12
     9,    -12
    11,    -11
    13,    -10
    15,    -11
    15,    -10
    15,     -6
    15,     -4
    16,     -4
    15,     -2
    15,      0
    16,      3
    15,      6
    15,      7
    15,      9
    13,     11
    12,     12
    10,     11
     8,     12
     6,     15
     5,     14
     4,     16
     1,     18
     0,     17
    -1,     16
    -3,     17
    -5,     13
    -8,     13
    -9,     12
   -11,     11
   -12,     12
   -13,     10
   -16,      8
   -16,      6
   -16,      3
   -15,      1
   -15,     -2
   -14,     -3
   -14,     -6
   -13,     -9
   -12,     -8
   -13,     -9
   -13,    -10
   -12,    -12
   -11,    -14
   -10,    -14
    -8,    -13
    -5,    -12
    -4,    -14
    -3,    -16
     0,    -16
     3,    -12
     4,    -13
     5,    -13
     7,    -10
     7,    -10
     9,    -10
    11,    -11
    14,    -11
    16,    -12
    18,    -13
    20,    -10
    24,     -9
    28,    -11
    27,    -17
    17,    -24
     7,    -27
     8,    -27
    21,    -26
    36,    -27
    37,    -53
    14,    -70
   -21,    -73
   -46,    -65
   -49,    -57
   -36,    -59
   -56,    -68
   -90,    -47
  -116,     -6
  -106,     20
  -106,     69
   -68,    117
   -14,    130
    26,    121
    41,    107
    10,     87
   -14,     93
    -7,    115
    -2,    111
    -7,    102
   -16,    101
   -22,    105
   -34,     95
   -55,     75
   -74,     71
   -85,     50
   -97,     25
  -113,     16
   -99,    -15
   -69,    -54
   -35,    -79
    -9,   -106
    -4,   -133
     0,   -135
     9,   -123
    44,    -74
    79,    -52
   111,    -53
   126,    -71
   115,   -102
    68,   -140
    24,   -148
    21,   -120
    46,    -98
    63,   -110
    52,   -135
     1,   -141
   -68,   -124
   -90,    -87
  -107,    -60
  -112,    -46
  -111,    -36
  -125,    -18
  -130,      4
  -136,     43
  -125,     75
  -107,    101
   -92,    104
   -64,    153
    -4,    179
    47,    164
    85,    141
   122,    110
   140,     68
   147,      2
   122,    -90
    67,   -130
    44,   -111
    44,   -111
    31,   -137
     5,   -147
     0,   -131
   -34,   -148
   -70,   -150
   -34,   -116
   -10,   -123
    -7,   -149
     6,   -142
     2,   -152
   -22,   -174
   -13,   -151
    13,   -131
    19,   -157
     6,   -177
    -2,   -168
   -19,   -169
   -46,   -174
   -79,   -154
  -153,   -113
  -168,    -54
  -155,    -15
  -126,    -25
   -54,    -63
    -8,   -101
    13,   -128
    37,   -137
    35,   -160
    15,   -172
    47,   -122
    42,   -151
   -19,   -190
   -36,   -158
   -55,   -143
  -105,   -136
  -154,    -89
  -182,    -18
  -177,     38
  -122,     17
   -70,    -40
   -83,    -78
   -70,    -94
  -144,    -91
  -203,    -34
  -158,    -11
   -97,    -44
  -129,    -65
  -208,    -24
  -191,      6
  -165,     12
  -191,     33
  -132,    -11
   -50,    -56
  -125,    -96
  -222,    -64
  -214,     69
  -137,    190
   -71,    185
   -48,    157
   -88,     79
  -125,     54
   -99,    -13
   -14,    -66
    36,    -86
    11,   -176
   -31,   -223
   -35,   -179
    31,    -46
    90,     18
   163,    -15
   189,    -26
   157,      7
   105,     52
    73,     95
   111,    134
   180,    130
   234,     67
   234,      8
   180,     22
   181,     39
   223,     24
   226,      1
   185,     16
   120,     74
   132,    117
   178,    118
   256,     67
   229,     36
   171,     55
   163,     83
   171,    103
   126,    114
    69,    141
   118,    192
   144,    191
   154,    169
   223,    102
   272,    -41
   206,   -131
   135,   -185
    73,   -209
   -48,   -251
  -121,   -218
  -126,   -168
  -158,   -158
  -227,   -125
  -192,    -99
  -143,   -109
  -248,    -71
  -297,     71
  -232,    152
  -178,    154
  -162,    174
  -141,    191
  -102,    226
   -44,    244
    18,    247
    61,    224
   135,    201
   241,    128
   265,     34
   248,   -112
   189,   -246
   121,   -230
    75,   -237
   -12,   -292
  -109,   -276
  -128,   -219
  -110,   -194
  -173,   -184
  -264,   -110
  -198,    -73
  -126,   -101
  -207,   -102
  -230,    -72
  -243,    -20
  -245,     31
  -219,     72
  -209,    193
  -150,    230
  -108,    207
  -104,    102
  -106,     -9
  -189,     55
  -211,    243
  -118,    278
   -97,    177
  -127,    108
  -158,     88
  -204,    145
  -191,     99
  -139,      0
   -75,    -78
   -24,   -113
   -80,   -183
  -188,   -215
  -258,   -163
  -230,   -118
   -88,   -108
   -12,   -142
  -101,   -229
   -59,   -190
    56,   -126
    79,   -188
    81,   -220
    91,   -186
    78,   -232
   -25,   -338
  -144,   -307
  -214,   -237
  -237,   -174
  -308,    -93
  -307,    -29
  -254,    -18
  -270,     22
  -267,     47
  -217,      0
  -178,    -51
  -193,    -68
  -311,     68
  -275,    197
  -176,    108
  -159,     13
  -220,     60
  -169,    -10
  -186,    -53
  -266,     -4
  -250,     20
  -254,     83
  -219,     79
  -227,    164
  -205,    188
  -125,     48
   -18,   -101
   -15,   -150
  -139,   -179
  -326,    -92
  -331,     36
  -135,    -51
   -76,   -124
   -68,   -150
   -89,   -185
  -171,   -213
  -222,   -186
  -249,   -139
  -289,    -88
  -131,    -83
     1,   -134
   -82,   -218
   -54,   -191
    61,   -109
    57,   -206
  -100,   -339
  -205,   -293
  -201,   -213
  -197,   -187
  -100,   -144
    55,   -117
    67,   -192
    76,   -202
    22,   -295
   -20,   -313
    17,   -234
   -11,   -284
   -34,   -292
   -23,   -265
    17,   -206
   103,   -110
   123,   -237
    26,   -353
  -170,   -365
  -308,   -241
  -291,   -132
  -288,    -66
  -307,     -6
  -217,    -26
   -39,   -108
   -64,   -179
  -156,   -208
  -177,   -192
  -306,    -85
  -344,    211
  -186,    316
  -118,    147
  -142,    118
  -155,    223
  -135,    166
  -149,     85
  -191,    169
  -154,    295
   -62,    341
   -66,    197
   -51,    225
    93,    381
   100,    296
    33,    204
   -43,    175
    18,    276
   184,    321
   206,    248
   196,    182
     4,    100
  -102,    140
    97,    294
   280,    268
   275,    136
   314,     18
   206,     26
    58,    113
   206,     92
   348,   -137
   245,   -148
   183,   -113
   163,   -114
   109,     20
   237,   -115
   241,   -191
   166,   -240
   131,   -233
   134,   -172
   137,   -164
    94,     -1
   150,      9
   258,   -116
   205,    -53
   161,     15
   203,     15
   267,    -31
   213,      5
   245,    -11
   262,    -41
   148,     33
   173,     74
   208,     57
     3,     91
   -66,    120
    -3,    190
   -16,    178
    34,    250
   120,    286
   136,    236
    -7,    132
    -6,    194
    69,    252
   -46,    135
   -76,    172
    -7,    276
    95,    311
   213,    264
   110,    163
   -19,    149
   100,    249
   195,    228
   183,    176
