                    0,                     0
          18038862646,          -10307921512
          16621523437,             901943132
          16621523437,             901943132
           7653309598,            8599705643
            952242566,            -916293693
           2445038442,            6526807852
           2502068539,            8994934340
           2037590911,            8557185338
           2037590911,            8557185338
          -7660587262,            4400513179
         -11488682570,           -1031489231
         -11488682570,           -1031489231
         -13569820290,            4750020373
         -13569820290,            4750020373
         -13569820290,            4750020373
         -13569820290,            4750020373
         -13569820290,            4750020373
          -3056423258,           16209916150
           1427030894,           17950266863
           1427030894,           17950266863
           1427030894,           17950266863
          -1578058753,           31892539638
           4077712136,           29713356151
           2764492682,           22527031884
          -2169320031,           10462252591
           5236336286,            3939419371
           5236336286,            3939419371
           5236336286,            3939419371
         -10507956680,           18219475827
         -10507956680,           18219475827
         -10507956680,           18219475827
         -27971412700,            8888162511
         -32015830197,            1738628944
         -32015830197,            1738628944
         -36972500010,            5051530896
         -28836171668,           11844371891
         -26325180509,            5977437724
         -19889061468,           -1848798560
         -26935233007,            3339205387
         -26935233007,            3339205387
         -16834708483,           -4617842368
         -16834708483,           -4617842368
         -16834708483,           -4617842368
         -24669197828,          -17405881737
         -13101266495,          -18364255884
         -13101266495,          -18364255884
         -14732603144,           -6875468073
         -18498708766,            5944284793
         -25720267987,            5052346915
         -28959861239,            2499247007
         -30222498091,            3317177443
         -24173822257,            2817693448
         -19447230811,           -4629060094
          -9625276307,           -9829691356
          -9625276307,           -9829691356
         -12053939755,          -14593111294
         -10589926360,          -19799627762
          -7074044124,          -17836715564
          -7074044124,          -17836715564
          -7074044124,          -17836715564
         -25567673911,          -15062681272
         -17202342275,          -20697718467
         -18661189973,          -20886112728
         -20272953278,          -20305386855
         -23525033172,          -14628374667
         -23634805689,           -6144842992
         -23634805689,           -6144842992
         -15764813170,           -2528665841
          -6798993810,            6441024862
          -6798993810,            6441024862
          -6798993810,            6441024862
          10702586601,           10951168348
          15568319957,           13847163096
          16768978501,           14020700977
          14214554716,           13599100856
          12727590103,           13568713944
          10772834932,           12879215469
          10772834932,           12879215469
           7334739197,            9010394993
           3792650911,           -5233214011
           3792650911,           -5233214011
           9094306871,          -16303564645
           1836426589,          -20495456065
           6092205221,          -22095662408
           3155332388,          -13808278500
          11022527837,           -9116850405
          16743445818,           -7621116461
          14390881930,          -10412642508
          10654734365,          -11832728611
          10654734365,          -11832728611
          10654734365,          -11832728611
          19698970850,          -10215645311
          22327432431,           -5025902592
          22528093583,             741007195
          22528093583,             741007195
          23874943330,           -5169316820
          23545133566,          -12984764750
          23545133566,          -12984764750
          21702501321,           -4245767871
          15305752692,            7709144392
          15305752692,            7709144392
           5447057743,           -2087364106
          -6263929426,           -4298788112
          -6263929426,           -4298788112
           1311610415,          -10146605020
           1311610415,          -10146605020
          -3037289164,          -12888804796
          -1700717390,          -19349429297
            472588802,          -21268207566
           1299217448,          -21982240905
          -1052818084,          -21490164981
          -1052818084,          -21490164981
          -1052818084,          -21490164981
          -1052818084,          -21490164981
          -1052818084,          -21490164981
           6993968475,          -34370468321
           6993968475,          -34370468321
          -4055877116,          -27861677976
         -15374723153,          -27506048030
         -17772055127,          -30686742474
         -17772055127,          -30686742474
         -17772055127,          -30686742474
           4309933868,          -29211660865
           6452724078,          -33629831618
          10770736230,          -32443835785
           9565916156,          -28326547834
           8861766080,          -27433980280
           9272877110,          -25056552196
          11377566809,          -19060213584
          16049292642,          -12765224131
          19316711595,           -6201976032
          18955445339,             -15470840
          16984572041,            5603572983
          20209299541,            6871853436
          13122409834,            5094100942
           4188306948,            -514683055
            508546495,           -5502214140
          -1261155446,           -9590551760
           5635326389,           -9102553249
          10631756235,           -6663671144
          14311690242,          -10698070683
          17935133409,          -12720738701
          20329889154,          -13185077001
          20329889154,          -13185077001
          20329889154,          -13185077001
          25827334107,          -25979926358
          25827334107,          -25979926358
          25827334107,          -25979926358
          27742810291,          -27849624867
          26571581455,          -25238346850
          26571581455,          -25238346850
          26571581455,          -25238346850
          14734636450,          -36994195629
           9697382191,          -40235308305
           9697382191,          -40235308305
           6136049582,          -25693984151
          -7776319749,          -14482054839
         -18803865994,          -11318890369
         -23337660896,           -3220173251
         -26017719128,             482769329
         -26017719128,             482769329
         -26017719128,             482769329
         -20789383767,          -18989414305
         -20789383767,          -18989414305
         -20789383767,          -18989414305
         -20789383767,          -18989414305
          -1667666746,           -9427119446
           4655543133,            -838872384
           4655543133,            -838872384
           -654676449,           -5900740465
          -6414821466,          -12556501438
          -6414821466,          -12556501438
          -4222569350,           -2575780659
         -14902560373,           -3318858716
         -19569293117,           -6132946372
         -19569293117,           -6132946372
         -19569293117,           -6132946372
         -13698505181,          -22331925107
          -5117242409,          -12899162485
          -5117242409,          -12899162485
          -8990849238,          -23735298281
          -8990849238,          -23735298281
            539541183,          -19980321940
          11283345619,           -8791002918
          14333424201,            1807634423
          14333424201,            1807634423
          12137339386,           -9381731337
          12137339386,           -9381731337
          12137339386,           -9381731337
           7851892475,          -20096358920
           7808636971,          -20962013072
           7269677962,          -19330403670
           7269677962,          -19330403670
           7269677962,          -19330403670
           7269677962,          -19330403670
           1223304006,             642109510
          -4130614687,            8454008127
