     0,      0
    -6,      1
    73,   -190
    93,   -103
    41,    -22
   -42,     26
   -78,     25
   -37,     31
    32,     44
    87,     50
    67,     26
    15,    -27
   -22,    -66
   -23,    -75
     3,    -37
    16,     28
     9,     85
    15,     95
    50,     67
    99,     20
   118,     -6
    85,      8
     3,     42
   -70,     62
   -73,     45
   -27,      1
    32,    -15
    54,     10
    38,     47
     5,     41
    -7,     -6
     7,    -74
    26,    -91
    23,    -57
    -2,     -8
   -11,     27
   -17,     54
     0,     70
    20,     91
    39,     87
    48,     56
    52,      9
    34,    -36
     0,    -44
   -47,    -30
   -68,    -10
   -66,     -3
   -17,     -4
    32,      0
    48,      0
    40,     -2
     9,     14
   -10,     16
    -4,     11
    21,    -18
    15,    -51
    -9,    -55
   -51,    -21
   -64,     34
   -44,     65
    10,     47
    60,      0
    88,    -32
    74,    -36
    35,    -20
    -1,    -22
   -22,    -49
   -12,    -79
   -13,    -61
   -15,    -20
   -30,     25
   -27,     53
   -17,     63
    19,     50
    41,     29
    48,     -4
    30,    -39
    -9,    -71
   -42,    -74
   -56,    -55
   -42,    -19
   -18,     26
    16,     47
    35,     60
    44,     45
    36,     17
    40,    -20
    42,    -47
    37,    -46
    21,    -41
   -28,    -31
   -57,    -27
   -65,     -3
   -42,     38
    -8,     64
    22,     84
    34,     60
    39,     10
    49,    -25
    45,    -41
    29,    -44
     9,    -36
   -17,    -42
   -42,    -44
   -38,    -25
   -31,     -5
   -25,     23
    -9,     50
    12,     52
    42,     45
    56,     24
    57,      3
    39,    -28
    17,    -46
     2,    -58
   -22,    -44
   -38,    -27
   -54,      0
   -49,      8
   -27,     25
    -7,     27
    27,     28
    44,     25
    53,     10
    56,    -16
    59,    -37
    50,    -41
    38,    -34
     2,    -24
   -38,      5
   -60,     18
   -62,     18
   -35,     27
   -14,     34
    10,     55
    26,     44
    40,     25
    44,     -7
    43,    -36
    39,    -57
    22,    -59
    -7,    -64
   -29,    -49
   -39,    -28
   -46,     -8
   -44,     21
   -36,     40
   -21,     49
     3,     42
    26,     38
    37,     29
    40,      7
    49,    -19
    43,    -40
    31,    -43
    -1,    -55
   -32,    -41
   -44,    -25
   -38,     -7
   -30,      3
   -36,      4
   -39,     31
   -32,     53
     6,     67
    49,     47
    71,      7
    58,    -27
    35,    -40
    15,    -41
    12,    -27
     5,    -44
   -11,    -38
   -42,    -41
   -57,    -10
   -43,     10
   -36,     30
   -12,     39
     1,     55
    12,     45
    26,     49
    43,     27
    61,     -4
    54,    -15
    43,    -31
     4,    -41
   -12,    -48
   -27,    -50
   -37,    -44
   -44,    -14
   -47,     10
   -35,     35
   -31,     38
   -14,     35
     0,     38
    15,     51
    24,     44
    40,     34
    49,      4
    57,    -19
    51,    -42
    31,    -54
    14,    -58
   -20,    -50
   -39,    -37
   -43,    -35
   -32,    -18
   -35,      3
   -43,     28
   -43,     49
   -29,     50
     3,     52
    32,     43
    46,     38
    41,     17
    35,      3
    42,    -17
    42,    -41
    37,    -55
    19,    -47
   -10,    -36
   -33,    -26
   -39,    -21
   -46,    -21
   -48,     -6
   -48,     13
   -37,     39
   -17,     46
     0,     44
    13,     40
    20,     25
    22,     31
    36,     20
    36,      4
    40,    -12
    28,    -17
    28,    -39
    21,    -35
    19,    -49
     2,    -66
   -22,    -56
   -47,    -44
   -54,    -15
   -52,      7
   -36,     23
   -35,     33
   -36,     41
   -27,     51
     4,     56
    34,     54
    53,     40
    53,     15
    58,     10
    49,     -9
    37,    -40
    29,    -43
    22,    -41
     1,    -43
    -8,    -44
   -24,    -43
   -38,    -30
   -53,     -8
   -56,      1
   -46,     13
   -38,     17
   -33,     24
   -22,     43
    -7,     53
     3,     49
    24,     42
    32,     31
    49,     18
    61,     22
    54,      7
    41,      8
    31,    -16
    15,    -34
    12,    -47
    15,    -54
     1,    -51
   -14,    -47
   -40,    -23
   -44,    -20
   -41,     -9
   -43,      5
   -47,     13
   -40,     22
   -39,     37
   -23,     60
   -10,     64
     2,     60
    10,     53
    18,     54
    27,     45
    45,     21
    54,      5
    50,     -6
    43,    -16
    46,    -20
    46,    -29
    38,    -41
    24,    -60
     8,    -58
   -13,    -50
   -19,    -42
   -30,    -37
   -42,    -31
   -57,    -21
   -58,     -9
   -59,     10
   -48,     24
   -40,     31
   -37,     33
   -25,     38
    -6,     54
    -4,     41
     4,     52
    21,     36
    26,     38
    35,     29
    45,     26
    53,     22
    54,     -7
    47,    -16
    36,    -27
    39,    -42
    29,    -44
    18,    -42
     7,    -42
    -8,    -41
   -21,    -45
   -40,    -56
   -43,    -56
   -49,    -44
   -47,    -31
   -47,    -14
   -49,     -2
   -45,     12
   -41,      9
   -39,     22
   -20,     30
   -27,     43
   -20,     65
   -22,     79
   -14,     68
     4,     66
    13,     51
    34,     44
    29,     46
    26,     44
    39,     36
    41,     24
    58,     15
    56,     10
    60,    -12
    42,    -24
    29,    -30
    19,    -43
    24,    -39
    22,    -33
    17,    -45
     1,    -49
   -14,    -64
   -34,    -71
   -40,    -59
   -46,    -51
   -44,    -37
   -45,    -26
   -42,     -7
   -37,     14
   -46,     17
   -45,      5
   -49,      0
   -27,     14
   -26,     33
   -24,     42
   -30,     50
   -25,     50
   -17,     43
    -7,     53
     8,     59
     1,     65
    13,     52
     9,     47
    25,     37
    32,     39
    37,     39
    42,     23
    44,     22
    44,     12
    50,      2
    55,     -1
    57,    -10
    43,    -21
    45,    -25
    39,    -29
    34,    -36
    30,    -32
    29,    -38
    19,    -38
    20,    -41
    -2,    -49
    -5,    -49
   -11,    -46
    -8,    -43
    -1,    -50
     3,    -35
   -14,    -43
   -25,    -30
   -33,    -30
   -35,    -25
   -25,    -11
   -12,     -1
   -13,     -1
   -15,      0
   -25,    -14
   -30,    -22
   -29,    -11
   -19,     22
   -31,     36
   -22,     35
   -45,     18
   -56,     26
   -66,     36
   -66,     55
   -51,     48
   -40,     41
   -38,     40
   -35,     48
   -26,     55
   -30,     71
   -20,     63
     4,     51
     5,     58
    13,     55
    27,     59
    25,     54
    21,     47
    23,     48
    34,     40
    40,     28
    50,     34
    44,     35
    41,     41
    52,     33
    44,     39
    53,     22
    53,     16
    52,     19
    41,     17
    50,     10
    41,      8
    48,      9
    54,      4
    45,     -6
    47,     -9
    55,     -3
    48,    -19
    43,    -18
    39,    -16
    42,    -22
    43,    -23
    42,    -22
    48,    -25
    43,    -30
    43,    -31
    28,    -27
    36,    -38
    24,    -40
    27,    -35
    25,    -43
    10,    -50
    20,    -44
    23,    -43
    33,    -30
    32,    -30
    31,    -45
    16,    -58
    17,    -50
    18,    -51
    19,    -47
    11,    -39
     7,    -43
     4,    -41
     5,    -44
     9,    -43
    13,    -44
    10,    -45
     5,    -51
     1,    -49
     7,    -48
    -9,    -41
    -3,    -57
    -5,    -49
    12,    -58
    13,    -68
    25,    -56
     4,    -50
    -1,    -50
     5,    -47
    21,    -40
    23,    -44
    21,    -41
    22,    -49
     9,    -58
    23,    -60
    31,    -49
    22,    -35
    -1,    -35
   -15,    -39
   -17,    -55
    -7,    -55
    11,    -50
    15,    -55
    -3,    -54
    -2,    -53
    -7,    -38
     4,    -54
    13,    -44
    11,    -37
    14,    -39
    10,    -33
     1,    -48
     1,    -60
    -2,    -47
     7,    -61
     5,    -58
     3,    -58
    11,    -60
    25,    -47
    33,    -45
    40,    -34
    33,    -32
    20,    -32
    14,    -34
     7,    -42
    29,    -43
    37,    -32
    39,    -28
    33,    -22
    22,     -9
    30,    -17
    39,    -24
    39,    -33
    50,    -33
    54,    -23
    45,    -17
    44,    -14
    51,      2
    47,     -4
    53,      2
    44,     -9
    46,      2
    53,      6
    52,     11
    51,      9
    31,     20
    25,     33
    19,     22
    23,      8
    33,      8
    35,     -2
    36,     22
    25,     47
    23,     74
    25,     75
    33,     79
    32,     59
    25,     53
    16,     40
     5,     38
     3,     41
   -19,     54
   -22,     49
   -23,     43
   -11,     49
     5,     60
     9,     69
    -9,     71
   -29,     69
   -36,     52
   -39,     34
   -43,     26
   -45,     17
   -43,      7
   -50,     -9
   -43,    -14
   -41,    -15
   -47,     -5
   -58,      3
   -64,    -13
   -71,    -33
   -56,    -29
   -38,    -28
   -38,    -30
   -45,    -16
   -41,    -16
   -41,    -31
   -33,    -46
   -24,    -54
   -14,    -57
    -9,    -50
    -1,    -59
     2,    -56
    11,    -46
    16,    -42
    28,    -40
    30,    -41
    30,    -34
    37,    -34
    42,    -24
    54,    -15
    55,    -15
    50,     -7
    52,      2
    49,     11
    48,     16
    42,     26
    47,     23
    39,     34
    26,     37
    18,     38
     9,     39
     7,     55
     6,     52
     0,     44
    -6,     43
   -13,     49
   -39,     40
   -35,     41
   -38,     34
   -31,     26
   -25,     18
   -38,      9
   -46,      1
   -45,     -5
   -43,     -9
   -46,    -22
   -40,    -29
   -36,    -35
   -21,    -44
   -18,    -55
     1,    -61
     6,    -59
     7,    -55
    10,    -55
    19,    -37
    38,    -43
    36,    -33
    40,    -19
    42,    -13
    45,    -13
    36,      1
    43,      7
    45,      0
    50,      6
    46,     34
    35,     39
    29,     48
     9,     52
     0,     56
   -15,     47
   -20,     44
   -28,     29
   -30,     25
   -34,     18
   -35,     21
   -46,     14
   -54,     -2
   -51,    -10
   -43,    -21
   -28,     -7
   -24,     -7
   -38,    -22
   -33,    -44
   -20,    -61
    -4,    -64
    22,    -56
    38,    -39
    48,    -27
    38,    -21
    46,    -20
    41,     -5
    56,      9
    48,     12
    42,     31
    28,     38
    20,     53
    13,     48
     8,     41
     3,     37
    -9,     34
   -27,     42
   -41,     36
   -46,     19
   -47,     -7
   -46,     -9
   -51,    -16
   -58,    -14
   -66,    -22
   -40,    -32
   -31,    -37
   -11,    -41
    10,    -31
    27,    -30
    29,    -26
    48,    -30
    47,    -26
    29,    -17
    22,     -6
    29,     10
    28,     19
    22,     24
    16,     24
     8,     15
     5,     18
    16,     19
     6,     40
   -12,     37
   -27,     27
   -43,      2
   -58,    -20
   -37,    -41
   -33,    -33
