1,0
41,-12
110,-186
480,-47
264,-112
589,-248
179,-206
-566,-101
-63,249
532,-317
-143,-381
168,213
-94,297
-289,211
261,-342
284,-240
484,340
68,198
397,-270
118,-467
32,-8
137,39
-155,-362
-274,262
420,-73
40,-236
260,112
149,123
238,-219
-227,101
602,104
44,118
-5,7
-127,-362
-296,227
222,-260
195,45
-498,72
-159,298
-164,-193
99,-230
303,148
718,-339
31,-237
-173,-512
-303,461
-189,11
-222,188
182,-666
60,748
-56,-453
-124,-249
-265,-210
-100,129
-312,41
-517,-276
-752,-422
91,-293
-126,-391
-447,-28
-132,50
-167,85
299,312
-156,72
224,-426
-369,302
-149,-121
87,-79
-474,-214
162,458
-153,166
263,-178
-88,-269
10,448
127,-524
444,-95
21,-166
52,-113
-55,170
-172,20
309,-105
-290,455
128,-92
-14,172
404,-66
-95,256
-171,151
-704,-42
15,224
169,27
-375,268
-181,49
229,-181
620,140
286,428
6,196
297,75
-309,-273
37,-402
-254,171
57,212
302,294
290,296
54,-13
112,-297
-116,-166
-28,191
330,-448
-167,81
-262,182
33,-224
13,-6
-17,199
236,-275
-392,-271
-2,-157
35,101
-381,143
-204,-127
-112,82
245,-342
-242,-52
35,381
-213,501
-91,-189
222,-46
-15,76
-188,139
358,-171
-692,-542
570,-172
18,264
-12,-193
430,-392
-150,123
179,312
-124,-388
-196,189
604,-446
104,-56
236,135
-126,178
322,-168
-164,576
-219,-225
-89,188
-90,-362
-20,-66
174,192
1,-81
100,182
-121,-155
-15,-247
-134,127
-135,-408
-4,-50
-233,49
-255,97
-246,146
-133,180
-253,-454
-89,-15
-164,127
-286,70
47,33
336,400
54,-216
255,11
283,43
15,121
-462,130
293,215
-195,99
-397,-145
-236,16
196,61
232,304
-220,441
55,15
75,457
693,218
-629,447
-162,-339
362,69
269,-143
12,365
-155,-195
-596,287
-675,-139
-538,259
-61,-43
506,-146
204,156
-446,50
-369,91
-371,-14
376,271
217,287
35,149
725,-277
390,-39
524,-29
88,192
168,446
-167,88
-53,1
185,-441
-504,-81
-382,-401
457,418
-235,145
86,-713
28,763
41,-18
235,183
105,197
366,-378
293,29
-87,303
-312,141
75,49
-232,-415
239,-345
-257,-229
-110,-89
427,185
-354,-609
796,273
-330,-125
443,12
323,-428
376,79
-622,132
-133,42
-112,82
219,327
-163,152
233,225
62,99
-793,20
462,-424
-386,-501
220,-94
101,88
-506,-372
364,-220
-247,249
266,-211
-194,59
344,-193
228,169
-107,45
457,-3
331,23
45,143
-54,-228
-6,-71
264,218
74,-273
-148,181
-663,314
-357,-124
129,75
-241,-636
-618,-85
-28,-209
55,305
-322,143
454,334
568,-6
-297,312
-32,332
-60,-265
-252,-322
-97,-171
130,-21
-314,435
68,-267
-387,-99
43,385
110,-138
-99,-510
-66,-93
278,304
85,192
122,-358
-163,-195
-140,505
233,-64
-64,313
33,160
269,368
-249,-19
-144,-402
15,-76
386,28
-848,62
-40,271
158,361
-394,246
-348,-119
194,283
-45,-325
421,-195
-301,-24
129,12
93,193
-426,200
-256,262
451,0
-305,-80
240,-716
32,316
156,-73
514,42
454,-455
138,-2
-20,-430
-57,-153
